FECHA,TMAX,TMIN,NOMBRE
Aug-22,14.4,-0.1,MENDOZA OBSERVATORIO
Aug-22,15,5,MERCEDES AERO (CTES)
Aug-22,,0.6,MERLO AERO
Aug-22,15.6,3.9,METAN
Aug-22,14.2,6.5,MONTE CASEROS AERO
Aug-22,12.4,0.5,MORON AERO
Aug-22,16.5,-1.6,NEUQUEN AERO
Aug-22,13.1,1.6,NUEVE DE JULIO
Aug-22,17.8,6.8,OBERA
Aug-22,11.3,-0.9,OLAVARRIA AERO
Aug-22,21.4,10.9,ORAN AERO
Aug-22,14.4,3.3,PARANA AERO
Aug-22,11.7,,PASO DE INDIOS
Aug-22,15.4,6.7,PASO DE LOS LIBRES AERO
Aug-22,12.4,0.3,PEHUAJO AERO
Aug-22,13,3,PERITO MORENO AERO
Aug-22,10.8,-2.8,PIGUE AERO
Aug-22,15.3,2,PILAR OBSERVATORIO
Aug-22,19.4,10.3,POSADAS AERO
Aug-22,19.1,2.8,PRESIDENCIA ROQUE SAENZ PEﾑA AERO
Aug-22,12,-2,PUERTO DESEADO AERO
Aug-22,15.8,-2.4,PUERTO MADRYN AERO
Aug-22,11.5,1,PUNTA INDIO B.A.
Aug-22,15.4,2.2,RAFAELA AERO
Aug-22,15,2.3,RECONQUISTA AERO
Aug-22,18.5,5.9,RESISTENCIA AERO
Aug-22,14,-1.6,RIO COLORADO
Aug-22,13,2.7,RIO CUARTO AERO
Aug-22,9.6,-1.2,RIO GALLEGOS AERO
Aug-22,7,0,RIO GRANDE B.A.
Aug-22,21.5,11,RIVADAVIA
Aug-22,14.5,-0.5,ROSARIO AERO
Aug-22,16,3.5,SALTA AERO
Aug-22,16,-2.2,SAN ANTONIO OESTE AERO
Aug-22,12.9,2.3,SAN FERNANDO AERO
Aug-22,17.2,0.5,SAN JUAN AERO
Aug-22,11.8,-3.7,SAN JULIAN AERO
Aug-22,13.6,3.7,SAN LUIS AERO
Aug-22,14.6,0.6,SAN MARTIN (MZA)
Aug-22,15.4,-2,SAN RAFAEL AERO
Aug-22,9.2,-1.9,SANTA CRUZ AERO
Aug-22,14,0.2,SANTA ROSA AERO
Aug-22,14.1,-1.2,SANTA ROSA DE CONLARA AERO
Aug-22,21.2,4.3,SANTIAGO DEL ESTERO AERO
Aug-22,15.9,0.5,SAUCE VIEJO AERO
Aug-22,15,1.6,SUNCHALES AERO
Aug-22,16,-1,TANDIL AERO
Aug-22,20.4,6.2,TARTAGAL AERO
Aug-22,18.6,5,TERMAS DE RIO HONDO AERO
Aug-22,17.5,3,TINOGASTA
Aug-22,15.7,-2.1,TRELEW AERO
Aug-22,13.9,-0.7,TRENQUE LAUQUEN
Aug-22,11,1.7,TRES ARROYOS
Aug-22,18.4,4.8,TUCUMAN AERO
Aug-22,5.5,3.2,USHUAIA AERO
Aug-22,14.9,-5.1,USPALLATA
Aug-22,13.9,-2,VENADO TUERTO AERO
Aug-22,14.1,-1.2,VICTORICA
Aug-22,13.3,-2,VIEDMA AERO
Aug-22,17.4,-0.2,VILLA DE MARIA DEL RIO SECO
Aug-22,15.6,1.2,VILLA DOLORES AERO
Aug-22,10.8,-0.8,VILLA GESELL AERO
Aug-22,14.9,0,VILLA REYNOLDS AERO
Aug-22,15,9.2,AEROPARQUE AERO
Aug-22,12,3.2,AZUL AERO
Aug-22,13.2,4.9,BAHIA BLANCA AERO
Aug-22,4.1,-1.1,BARILOCHE AERO
Aug-22,-24.5,-34.5,BASE BELGRANO II
Aug-22,-3.9,-13.1,BASE CARLINI (EX JUBANY)
Aug-22,0,-14.6,BASE ESPERANZA
Aug-22,-5.4,-16,BASE MARAMBIO
Aug-22,-21.4,-24.8,BASE ORCADAS
Aug-22,-2.1,-5,BASE SAN MARTIN
Aug-22,11.2,2.2,BENITO JUAREZ AERO
Aug-22,17,12.3,BERNARDO DE IRIGOYEN AERO
Aug-22,12.5,8,BOLIVAR AERO
Aug-22,15.7,9.8,BUENOS AIRES OBSERVATORIO
Aug-22,14.3,7.6,CAMPO DE MAYO AERO
Aug-22,21.4,4.8,CATAMARCA AERO
Aug-22,20,11.7,CERES AERO
Aug-22,20,7.4,CHAMICAL AERO
Aug-22,3,-1,CHAPELCO AERO
Aug-22,16.5,7,CHEPES
Aug-22,,6.9,CHILECITO AERO
Aug-22,13,4.3,CIPOLLETTI
Aug-22,10.2,2.7,COMODORO RIVADAVIA AERO
Aug-22,19.5,10.6,CONCORDIA AERO
Aug-22,21.7,3.3,CORDOBA AERO
Aug-22,19.8,7.8,CORDOBA OBSERVATORIO
Aug-22,11.2,2.5,CORONEL PRINGLES AERO
Aug-22,11.4,3.8,CORONEL SUAREZ AERO
Aug-22,24.8,14.6,CORRIENTES AERO
Aug-22,12.6,6.6,DOLORES AERO
Aug-22,7.4,0.6,EL BOLSON AERO
Aug-22,7.5,-5.5,EL CALAFATE AERO
Aug-22,14,9,EL PALOMAR AERO
Aug-22,,5.2,EL TREBOL
Aug-22,17.2,3.9,ESCUELA DE AVIACION MILITAR AERO
Aug-22,4.7,-0.4,ESQUEL AERO
Aug-22,14.1,5.9,EZEIZA AERO
Aug-22,24.8,15.5,FORMOSA AERO
Aug-22,14.1,4.2,GENERAL PICO AERO
Aug-22,5.2,-1.5,GOBERNADOR GREGORES AERO
Aug-22,14.3,7.5,GUALEGUAYCHU AERO
Aug-22,21.7,14,IGUAZU AERO
Aug-22,23,14,ITUZAINGO
Aug-22,24.5,6.5,JACHAL
Aug-22,33.1,7.3,JUJUY AERO
Aug-22,30.3,5.1,JUJUY U N
Aug-22,14.2,7.1,JUNIN AERO
Aug-22,12.4,7.6,LA PLATA AERO
Aug-22,17.1,-6.5,LA QUIACA OBSERVATORIO
Aug-22,22.7,5.4,LA RIOJA AERO
Aug-22,14.9,5.8,LABOULAYE AERO
Aug-22,13,6.4,LAS FLORES
Aug-22,32.2,17,LAS LOMITAS
Aug-22,10,1.3,MALARGUE AERO
Aug-22,2,-5.5,MAQUINCHAO
Aug-22,14.1,6.2,MAR DEL PLATA AERO
Aug-22,15.9,2.1,MARCOS JUAREZ AERO
Aug-22,14.5,8,MARIANO MORENO AERO
Aug-22,17.8,7.4,MENDOZA AERO
Aug-22,20.7,7.5,MENDOZA OBSERVATORIO
Aug-22,23.2,11.2,MERCEDES AERO (CTES)
Aug-22,,8.3,MERLO AERO
Aug-22,31,8,METAN
Aug-22,20.2,11.8,MONTE CASEROS AERO
Aug-22,14.6,8.7,MORON AERO
Aug-22,11.9,2.7,NEUQUEN AERO
Aug-22,14,7,NUEVE DE JULIO
Aug-22,22,15.8,OBERA
Aug-22,12.6,4.6,OLAVARRIA AERO
Aug-22,33.6,9.5,ORAN AERO
Aug-22,18.4,8.2,PARANA AERO
Aug-22,7.2,,PASO DE INDIOS
Aug-22,23.1,11.3,PASO DE LOS LIBRES AERO
Aug-22,13.1,6.6,PEHUAJO AERO
Aug-22,7.5,1.5,PERITO MORENO AERO
Aug-22,10.9,3.3,PIGUE AERO
Aug-22,16.2,7.3,PILAR OBSERVATORIO
Aug-22,23.7,16.3,POSADAS AERO
Aug-22,26.9,9.9,PRESIDENCIA ROQUE SAENZ PEﾑA AERO
Aug-22,5.6,-2.2,PUERTO DESEADO AERO
Aug-22,9.6,0.2,PUERTO MADRYN AERO
Aug-22,13,7,PUNTA INDIO B.A.
Aug-22,18.1,8.2,RAFAELA AERO
Aug-22,22.8,10.9,RECONQUISTA AERO
Aug-22,24.6,12.9,RESISTENCIA AERO
Aug-22,12.6,3.8,RIO COLORADO
Aug-22,14.6,4.7,RIO CUARTO AERO
Aug-22,6,-3.6,RIO GALLEGOS AERO
Aug-22,3.5,0.2,RIO GRANDE B.A.
Aug-22,34,14,RIVADAVIA
Aug-22,17.4,7.3,ROSARIO AERO
Aug-22,31.5,0.6,SALTA AERO
Aug-22,11.8,1.8,SAN ANTONIO OESTE AERO
Aug-22,14.4,7.8,SAN FERNANDO AERO
Aug-22,25.5,9,SAN JUAN AERO
Aug-22,6.6,-2.3,SAN JULIAN AERO
Aug-22,15,6.4,SAN LUIS AERO
Aug-22,17.2,6.7,SAN MARTIN (MZA)
Aug-22,18.5,0.6,SAN RAFAEL AERO
Aug-22,5.4,-3.5,SANTA CRUZ AERO
Aug-22,13.5,4.5,SANTA ROSA AERO
Aug-22,14.5,4.4,SANTA ROSA DE CONLARA AERO
Aug-22,22.2,4.3,SANTIAGO DEL ESTERO AERO
Aug-22,18.9,10.2,SAUCE VIEJO AERO
Aug-22,18.6,8.5,SUNCHALES AERO
Aug-22,11.8,4.2,TANDIL AERO
Aug-22,33,9.8,TARTAGAL AERO
Aug-22,22.4,2.5,TERMAS DE RIO HONDO AERO
Aug-22,23.4,14,TINOGASTA
Aug-22,10.2,1.1,TRELEW AERO
Aug-22,13.4,4.6,TRENQUE LAUQUEN
Aug-22,11.7,4.4,TRES ARROYOS
Aug-22,24.3,8,TUCUMAN AERO
Aug-22,5.6,1.5,USHUAIA AERO
Aug-22,11.9,3,USPALLATA
Aug-22,14.5,5,VENADO TUERTO AERO
Aug-22,14.4,3.7,VICTORICA
Aug-22,11.3,1.5,VIEDMA AERO
Aug-22,19.2,5.5,VILLA DE MARIA DEL RIO SECO
Aug-22,16.9,4.3,VILLA DOLORES AERO
Aug-22,13,5.2,VILLA GESELL AERO
Aug-22,15.5,4.4,VILLA REYNOLDS AERO
Aug-22,20.4,7.5,AEROPARQUE AERO
Aug-22,14.7,4.4,AZUL AERO
Aug-22,15.4,8.5,BAHIA BLANCA AERO
Aug-22,4.7,0.4,BARILOCHE AERO
Aug-22,-19.9,-27.1,BASE BELGRANO II
Aug-22,-7.9,-12.9,BASE CARLINI (EX JUBANY)
Aug-22,-8,-14.6,BASE ESPERANZA
Aug-22,-14.4,-23.4,BASE MARAMBIO
Aug-22,-17.2,-25,BASE ORCADAS
Aug-22,-1.5,-5.2,BASE SAN MARTIN
Aug-22,14.3,4.5,BENITO JUAREZ AERO
Aug-22,23.8,14.4,BERNARDO DE IRIGOYEN AERO
Aug-22,13.1,4,BOLIVAR AERO
Aug-22,20.7,8.2,BUENOS AIRES OBSERVATORIO
Aug-22,19.9,5.2,CAMPO DE MAYO AERO
Aug-22,26.5,5.8,CATAMARCA AERO
Aug-22,22.8,2,CERES AERO
Aug-22,21,3.5,CHAMICAL AERO
Aug-22,5.4,0.4,CHAPELCO AERO
Aug-22,21.5,7,CHEPES
Aug-22,,2.6,CHILECITO AERO
Aug-22,11.8,7,CIPOLLETTI
Aug-22,11.7,4.6,COMODORO RIVADAVIA AERO
Aug-22,18.8,1.4,CONCORDIA AERO
Aug-22,28.2,2,CORDOBA AERO
Aug-22,27.6,7,CORDOBA OBSERVATORIO
Aug-22,14.6,6.4,CORONEL PRINGLES AERO
Aug-22,12.9,5.5,CORONEL SUAREZ AERO
Aug-22,23.7,9.6,CORRIENTES AERO
Aug-22,15.7,4.4,DOLORES AERO
Aug-22,7.5,-1.1,EL BOLSON AERO
Aug-22,6,-1.4,EL CALAFATE AERO
Aug-22,20.4,5.6,EL PALOMAR AERO
Aug-22,,,EL TREBOL
Aug-22,25.9,1,ESCUELA DE AVIACION MILITAR AERO
Aug-22,5.2,-0.2,ESQUEL AERO
Aug-22,20.6,4.5,EZEIZA AERO
Aug-22,25.5,12.3,FORMOSA AERO
Aug-22,16,7.5,GENERAL PICO AERO
Aug-22,6.6,-1,GOBERNADOR GREGORES AERO
Aug-22,19.7,1.5,GUALEGUAYCHU AERO
Aug-22,23.8,16.3,IGUAZU AERO
Aug-22,25.5,12,ITUZAINGO
Aug-22,31,3,JACHAL
Aug-22,26.1,6.4,JUJUY AERO
Aug-22,24.3,6.5,JUJUY U N
Aug-22,16.9,1.1,JUNIN AERO
Aug-22,19.1,5.4,LA PLATA AERO
Aug-22,16.5,-6,LA QUIACA OBSERVATORIO
Aug-22,24.6,1.9,LA RIOJA AERO
Aug-22,21.7,0.8,LABOULAYE AERO
Aug-22,16,4,LAS FLORES
Aug-22,30.4,13,LAS LOMITAS
Aug-22,13.6,5.2,MALARGUE AERO
Aug-22,8,-3,MAQUINCHAO
Aug-22,15.2,2.2,MAR DEL PLATA AERO
Aug-22,23,0.1,MARCOS JUAREZ AERO
Aug-22,19.5,5,MARIANO MORENO AERO
Aug-22,21.1,1.9,MENDOZA AERO
Aug-22,21.2,4.2,MENDOZA OBSERVATORIO
Aug-22,21.6,7,MERCEDES AERO (CTES)
Aug-22,,7,MERLO AERO
Aug-22,27.2,6,METAN
Aug-22,20.1,7.3,MONTE CASEROS AERO
Aug-22,20.2,6.3,MORON AERO
Aug-22,11.4,6.8,NEUQUEN AERO
Aug-22,17,4.4,NUEVE DE JULIO
Aug-22,23,14.8,OBERA
Aug-22,14.5,2.9,OLAVARRIA AERO
Aug-22,30.2,8.9,ORAN AERO
Aug-22,21.7,3,PARANA AERO
Aug-22,8.5,,PASO DE INDIOS
Aug-22,20.5,9.3,PASO DE LOS LIBRES AERO
Aug-22,14.5,5,PEHUAJO AERO
Aug-22,6.6,-0.5,PERITO MORENO AERO
Aug-22,13,5.6,PIGUE AERO
Aug-22,24.9,5.2,PILAR OBSERVATORIO
Aug-22,24.6,13.8,POSADAS AERO
Aug-22,25.8,4.5,PRESIDENCIA ROQUE SAENZ PEﾑA AERO
Aug-22,9,-1.2,PUERTO DESEADO AERO
Aug-22,12.6,2.2,PUERTO MADRYN AERO
Aug-22,17.5,4,PUNTA INDIO B.A.
Aug-22,22.6,3.3,RAFAELA AERO
Aug-22,22.5,5.4,RECONQUISTA AERO
Aug-22,25,9.6,RESISTENCIA AERO
Aug-22,14.6,8,RIO COLORADO
Aug-22,23.6,5.4,RIO CUARTO AERO
Aug-22,6.2,-2,RIO GALLEGOS AERO
Aug-22,3.1,-1.5,RIO GRANDE B.A.
Aug-22,31,11,RIVADAVIA
Aug-22,22.1,-0.9,ROSARIO AERO
Aug-22,24.2,2.3,SALTA AERO
Aug-22,14,2.9,SAN ANTONIO OESTE AERO
Aug-22,20.1,5.8,SAN FERNANDO AERO
Aug-22,27.2,3,SAN JUAN AERO
Aug-22,8,-0.1,SAN JULIAN AERO
Aug-22,24.4,6,SAN LUIS AERO
Aug-22,22.5,3.1,SAN MARTIN (MZA)
Aug-22,22.6,1.6,SAN RAFAEL AERO
Aug-22,6,-0.9,SANTA CRUZ AERO
Aug-22,14.1,5.8,SANTA ROSA AERO
Aug-22,24.2,-1.4,SANTA ROSA DE CONLARA AERO
Aug-22,28.7,1.2,SANTIAGO DEL ESTERO AERO
Aug-22,22.5,1.7,SAUCE VIEJO AERO
Aug-22,22.8,1,SUNCHALES AERO
Aug-22,15.5,2,TANDIL AERO
Aug-22,28.7,10.5,TARTAGAL AERO
Aug-22,29.9,2,TERMAS DE RIO HONDO AERO
Aug-22,31,1.5,TINOGASTA
Aug-22,12.5,3.9,TRELEW AERO
Aug-22,15.2,6,TRENQUE LAUQUEN
Aug-22,15.2,4.4,TRES ARROYOS
Aug-22,27,6.9,TUCUMAN AERO
Aug-22,4.5,0.6,USHUAIA AERO
Aug-22,16,6.3,USPALLATA
Aug-22,21,0.5,VENADO TUERTO AERO
Aug-22,17.1,8.7,VICTORICA
Aug-22,13.1,2.6,VIEDMA AERO
Aug-22,25.5,-2.7,VILLA DE MARIA DEL RIO SECO
Aug-22,23.1,1.6,VILLA DOLORES AERO
Aug-22,15.4,4,VILLA GESELL AERO
Aug-22,24.7,0.2,VILLA REYNOLDS AERO
Aug-22,19.3,12.3,AEROPARQUE AERO
Aug-22,17,5.8,AZUL AERO
Aug-22,13.7,5.8,BAHIA BLANCA AERO
Aug-22,2.4,-1.6,BARILOCHE AERO
Aug-22,-18.6,-24.1,BASE BELGRANO II
Aug-22,-4.9,-9,BASE CARLINI (EX JUBANY)
Aug-22,-6,-13.1,BASE ESPERANZA
Aug-22,-15.7,-20,BASE MARAMBIO
Aug-22,-5.2,-18.8,BASE ORCADAS
Aug-22,-0.6,-6.8,BASE SAN MARTIN
Aug-22,15,5.4,BENITO JUAREZ AERO
Aug-22,27.5,17,BERNARDO DE IRIGOYEN AERO
Aug-22,16.5,5.6,BOLIVAR AERO
Aug-22,21.1,11.1,BUENOS AIRES OBSERVATORIO
Aug-22,18.9,9.4,CAMPO DE MAYO AERO
Aug-22,26,6.3,CATAMARCA AERO
Aug-22,21.2,11,CERES AERO
Aug-22,22.5,10,CHAMICAL AERO
Aug-22,2.5,-1,CHAPELCO AERO
Aug-22,20.5,6,CHEPES
Aug-22,,9.4,CHILECITO AERO
Aug-22,13.4,4,CIPOLLETTI
Aug-22,10.4,4.1,COMODORO RIVADAVIA AERO
Aug-22,22.2,12.8,CONCORDIA AERO
Aug-22,21.8,2.7,CORDOBA AERO
Aug-22,22.6,11,CORDOBA OBSERVATORIO
Aug-22,13.4,5.5,CORONEL PRINGLES AERO
Aug-22,12.7,5.1,CORONEL SUAREZ AERO
Aug-22,31.7,20.1,CORRIENTES AERO
Aug-22,16.6,7.6,DOLORES AERO
Aug-22,6.8,1,EL BOLSON AERO
Aug-22,9.4,-3.5,EL CALAFATE AERO
Aug-22,20.5,8.8,EL PALOMAR AERO
Aug-22,,,EL TREBOL
Aug-22,31.1,4.2,ESCUELA DE AVIACION MILITAR AERO
Aug-22,5.8,-0.4,ESQUEL AERO
Aug-22,22.8,5.8,EZEIZA AERO
Aug-22,35,23.1,FORMOSA AERO
Aug-22,17,6,GENERAL PICO AERO
Aug-22,7.2,-3,GOBERNADOR GREGORES AERO
Aug-22,20.1,7.7,GUALEGUAYCHU AERO
Aug-22,31.6,18.4,IGUAZU AERO
Aug-22,31.2,17.5,ITUZAINGO
Aug-22,23.5,11.5,JACHAL
Aug-22,34,11.1,JUJUY AERO
Aug-22,33,9.4,JUJUY U N
Aug-22,20.1,4.6,JUNIN AERO
Aug-22,19.5,6.7,LA PLATA AERO
Aug-22,18.2,-7.1,LA QUIACA OBSERVATORIO
Aug-22,24.5,9.1,LA RIOJA AERO
Aug-22,18.7,6,LABOULAYE AERO
Aug-22,18.4,7.9,LAS FLORES
Aug-22,37.3,20.8,LAS LOMITAS
Aug-22,11.6,-0.8,MALARGUE AERO
Aug-22,5.6,-3,MAQUINCHAO
Aug-22,13.3,4.7,MAR DEL PLATA AERO
Aug-22,19.5,6.7,MARCOS JUAREZ AERO
Aug-22,20.4,7.5,MARIANO MORENO AERO
Aug-22,19.5,6,MENDOZA AERO
Aug-22,17.6,4.8,MENDOZA OBSERVATORIO
Aug-22,26,14.4,MERCEDES AERO (CTES)
Aug-22,,8,MERLO AERO
Aug-22,33.6,11,METAN
Aug-22,23.7,15.4,MONTE CASEROS AERO
Aug-22,21.6,9.8,MORON AERO
Aug-22,13.8,2.6,NEUQUEN AERO
Aug-22,18.5,8.8,NUEVE DE JULIO
Aug-22,31.5,16.5,OBERA
Aug-22,15.8,6.2,OLAVARRIA AERO
Aug-22,36.3,13.3,ORAN AERO
Aug-22,20.6,9.7,PARANA AERO
Aug-22,9.5,,PASO DE INDIOS
Aug-22,24.7,16.4,PASO DE LOS LIBRES AERO
Aug-22,17.2,7.4,PEHUAJO AERO
Aug-22,8.2,0,PERITO MORENO AERO
Aug-22,12.2,3.6,PIGUE AERO
Aug-22,21.1,7.9,PILAR OBSERVATORIO
Aug-22,31,18,POSADAS AERO
Aug-22,32.6,16.2,PRESIDENCIA ROQUE SAENZ PEﾑA AERO
Aug-22,9,-1.4,PUERTO DESEADO AERO
Aug-22,12.6,0.8,PUERTO MADRYN AERO
Aug-22,17,8.6,PUNTA INDIO B.A.
Aug-22,19.8,9.4,RAFAELA AERO
Aug-22,23.9,13.8,RECONQUISTA AERO
Aug-22,32.5,19.4,RESISTENCIA AERO
Aug-22,14.2,2.6,RIO COLORADO
Aug-22,18.4,7.2,RIO CUARTO AERO
Aug-22,8.6,-3.6,RIO GALLEGOS AERO
Aug-22,3.3,-3,RIO GRANDE B.A.
Aug-22,36,20,RIVADAVIA
Aug-22,20.6,9.6,ROSARIO AERO
Aug-22,32.1,4.5,SALTA AERO
Aug-22,15.6,2,SAN ANTONIO OESTE AERO
Aug-22,20.3,9.4,SAN FERNANDO AERO
Aug-22,24,5.5,SAN JUAN AERO
Aug-22,8.2,-1.2,SAN JULIAN AERO
Aug-22,18.6,6.5,SAN LUIS AERO
Aug-22,16.2,4.5,SAN MARTIN (MZA)
Aug-22,15.9,-0.4,SAN RAFAEL AERO
Aug-22,7.5,-2.1,SANTA CRUZ AERO
Aug-22,15.7,5.2,SANTA ROSA AERO
Aug-22,17.5,5.3,SANTA ROSA DE CONLARA AERO
Aug-22,24.6,8.9,SANTIAGO DEL ESTERO AERO
Aug-22,21.3,10.9,SAUCE VIEJO AERO
Aug-22,20.5,8.4,SUNCHALES AERO
Aug-22,15.2,3.5,TANDIL AERO
Aug-22,35.1,14,TARTAGAL AERO
Aug-22,28.2,8,TERMAS DE RIO HONDO AERO
Aug-22,27.5,16.2,TINOGASTA
Aug-22,13.2,-0.3,TRELEW AERO
Aug-22,16,5.2,TRENQUE LAUQUEN
Aug-22,12.1,6.3,TRES ARROYOS
Aug-22,27.7,13.8,TUCUMAN AERO
Aug-22,5.3,1.8,USHUAIA AERO
Aug-22,15.6,2.9,USPALLATA
Aug-22,18.5,5.2,VENADO TUERTO AERO
Aug-22,,4,VICTORICA
Aug-22,13.9,2.9,VIEDMA AERO
Aug-22,18.5,4.4,VILLA DE MARIA DEL RIO SECO
Aug-22,19.2,8.3,VILLA DOLORES AERO
Aug-22,14,4.9,VILLA GESELL AERO
Aug-22,16,3.2,VILLA REYNOLDS AERO
Aug-22,20.7,14.1,AEROPARQUE AERO
Aug-22,21,7.9,AZUL AERO
Aug-22,18,9.5,BAHIA BLANCA AERO
Aug-22,3.3,-1.1,BARILOCHE AERO
Aug-22,-13.2,-24.3,BASE BELGRANO II
Aug-22,-2.6,-6.1,BASE CARLINI (EX JUBANY)
Aug-22,-4,-9.6,BASE ESPERANZA
Aug-22,-10.9,-18.2,BASE MARAMBIO
Aug-22,1,-7.1,BASE ORCADAS
Aug-22,0.7,-5.4,BASE SAN MARTIN
Aug-22,19.7,9,BENITO JUAREZ AERO
Aug-22,25.4,15.7,BERNARDO DE IRIGOYEN AERO
Aug-22,22.8,7.7,BOLIVAR AERO
Aug-22,23.4,14.8,BUENOS AIRES OBSERVATORIO
Aug-22,24.4,10.4,CAMPO DE MAYO AERO
Aug-22,30,8,CATAMARCA AERO
Aug-22,30,11.6,CERES AERO
Aug-22,29.6,9.6,CHAMICAL AERO
Aug-22,6,-0.2,CHAPELCO AERO
Aug-22,28,12,CHEPES
Aug-22,,4.2,CHILECITO AERO
Aug-22,18.5,6,CIPOLLETTI
Aug-22,12.5,6.4,COMODORO RIVADAVIA AERO
Aug-22,26.3,11.9,CONCORDIA AERO
Aug-22,31.5,10.5,CORDOBA AERO
Aug-22,32.3,15,CORDOBA OBSERVATORIO
Aug-22,15.2,5.5,CORONEL PRINGLES AERO
Aug-22,15.7,7,CORONEL SUAREZ AERO
Aug-22,31.1,18.2,CORRIENTES AERO
Aug-22,22.5,10.3,DOLORES AERO
Aug-22,6.1,1.5,EL BOLSON AERO
Aug-22,5.9,-3,EL CALAFATE AERO
Aug-22,24,13.5,EL PALOMAR AERO
Aug-22,31.2,12,ESCUELA DE AVIACION MILITAR AERO
Aug-22,4.2,-0.7,ESQUEL AERO
Aug-22,24.1,12.2,EZEIZA AERO
Aug-22,33.7,17.2,FORMOSA AERO
Aug-22,21.5,9.4,GENERAL PICO AERO
Aug-22,7,0.5,GOBERNADOR GREGORES AERO
Aug-22,25.6,12.6,GUALEGUAYCHU AERO
Aug-22,29.8,13.7,IGUAZU AERO
Aug-22,26.5,16,ITUZAINGO
Aug-22,29,2.5,JACHAL
Aug-22,30.1,10.1,JUJUY AERO
Aug-22,29,8.1,JUJUY U N
Aug-22,27.6,7.5,JUNIN AERO
Aug-22,22.6,11.8,LA PLATA AERO
Aug-22,21,-4.4,LA QUIACA OBSERVATORIO
Aug-22,31.6,7.4,LA RIOJA AERO
Aug-22,27,7.8,LABOULAYE AERO
Aug-22,23,10.5,LAS FLORES
Aug-22,35.2,16.6,LAS LOMITAS
Aug-22,16,1,MALARGUE AERO
Aug-22,9.5,-0.5,MAQUINCHAO
Aug-22,16.8,10,MAR DEL PLATA AERO
Aug-22,28,8.2,MARCOS JUAREZ AERO
Aug-22,24.5,12,MARIANO MORENO AERO
Aug-22,22,7.7,MENDOZA AERO
Aug-22,21.4,7.8,MENDOZA OBSERVATORIO
Aug-22,28.4,15.5,MERCEDES AERO (CTES)
Aug-22,,12.1,MERLO AERO
Aug-22,32,9.4,METAN
Aug-22,28.6,14,MONTE CASEROS AERO
Aug-22,24.6,14.1,MORON AERO
Aug-22,18.2,5,NEUQUEN AERO
Aug-22,25.5,9.4,NUEVE DE JULIO
Aug-22,,,OBERA
Aug-22,20.9,8.2,OLAVARRIA AERO
Aug-22,32,11.9,ORAN AERO
Aug-22,27.4,11.2,PARANA AERO
Aug-22,9,,PASO DE INDIOS
Aug-22,26.5,14.5,PASO DE LOS LIBRES AERO
Aug-22,22.8,10.4,PEHUAJO AERO
Aug-22,6,0,PERITO MORENO AERO
Aug-22,15.8,7.9,PIGUE AERO
Aug-22,29.8,9.5,PILAR OBSERVATORIO
Aug-22,25.2,17.9,POSADAS AERO
Aug-22,35.5,14.2,PRESIDENCIA ROQUE SAENZ PEﾑA AERO
Aug-22,11.5,3.5,PUERTO DESEADO AERO
Aug-22,16,6,PUERTO MADRYN AERO
Aug-22,21,11,PUNTA INDIO B.A.
Aug-22,28.9,10.5,RAFAELA AERO
Aug-22,29.6,14.1,RECONQUISTA AERO
Aug-22,32,18.5,RESISTENCIA AERO
Aug-22,18.4,8.6,RIO COLORADO
Aug-22,25.8,6,RIO CUARTO AERO
Aug-22,8.1,-3,RIO GALLEGOS AERO
Aug-22,5.2,0,RIO GRANDE B.A.
Aug-22,35,13,RIVADAVIA
Aug-22,28.8,10.4,ROSARIO AERO
Aug-22,30.1,4.2,SALTA AERO
Aug-22,18,7,SAN ANTONIO OESTE AERO
Aug-22,22.8,9.9,SAN FERNANDO AERO
Aug-22,30.5,2.5,SAN JUAN AERO
Aug-22,9.7,0.5,SAN JULIAN AERO
Aug-22,24.9,14.1,SAN LUIS AERO
Aug-22,21.4,6.2,SAN MARTIN (MZA)
Aug-22,17,6.6,SAN RAFAEL AERO
Aug-22,6.5,-0.6,SANTA CRUZ AERO
Aug-22,19.1,9.6,SANTA ROSA AERO
Aug-22,26.8,5.4,SANTA ROSA DE CONLARA AERO
Aug-22,33.6,7.8,SANTIAGO DEL ESTERO AERO
Aug-22,28.2,10.4,SAUCE VIEJO AERO
Aug-22,29.5,10,SUNCHALES AERO
Aug-22,20.5,4,TANDIL AERO
Aug-22,34.6,13,TARTAGAL AERO
Aug-22,27.7,5.5,TERMAS DE RIO HONDO AERO
Aug-22,33.3,2.5,TINOGASTA
Aug-22,15.5,4.7,TRELEW AERO
Aug-22,,,TRENQUE LAUQUEN
Aug-22,19.6,10.7,TRES ARROYOS
Aug-22,32.4,10.5,TUCUMAN AERO
Aug-22,4.5,0.6,USHUAIA AERO
Aug-22,22.8,5,USPALLATA
Aug-22,27,7.5,VENADO TUERTO AERO
Aug-22,21,5.8,VICTORICA
Aug-22,17.5,5.4,VIEDMA AERO
Aug-22,31.5,8,VILLA DE MARIA DEL RIO SECO
Aug-22,26.9,13.7,VILLA DOLORES AERO
Aug-22,22.8,6.7,VILLA GESELL AERO
Aug-22,25.6,6.8,VILLA REYNOLDS AERO
Aug-22,20,12.1,AEROPARQUE AERO
Aug-22,21.9,3.3,AZUL AERO
Aug-22,22.9,4.4,BAHIA BLANCA AERO
Aug-22,6.6,0.9,BARILOCHE AERO
